220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
420,520,
220,720,
320,720,
420,520,
220,720,
220,720,
420,520,
220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
220,720,
220,720,
320,720,
320,620,
120,720,
320,720,
420,520,
420,620,
220,720,
320,720,
420,520,
220,720,
220,720,
420,520,
220,720,
320,720,
320,620,
120,720,
320,720,
120,720,
320,720,
420,520,
320,720,
420,520,
220,720,
220,720,
320,720,
420,520,
220,720,
220,720,
220,720,
220,720,
420,520,
220,720,
420,520,
520,420,
420,620,
520,420,
520,420,
420,520,
220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
320,620,
120,720,
20,720,
320,720,
420,520,
620,420,
520,520,
520,520,
420,520,
420,520,
220,720,
320,720,
420,520,
420,620,
220,720,
320,720,
120,720,
320,720,
420,520,
220,720,
320,720,
420,520,
220,720,
220,720,
420,620,
220,720,
320,720,
320,720,
420,520,
220,720,
220,720,
320,720,
420,520,
320,620,
120,720,
320,720,
220,720,
320,720,
220,720,
420,620,
220,720,
320,720,
420,520,
220,720,
320,720,
320,720,
420,520,
220,720,
320,720,
320,720,
420,520,
620,420,
420,520,
220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
220,720,
20,720,
220,720,
320,720,
420,520,
420,620,
220,720,
320,720,
420,520,
220,720,
320,720,
320,620,
320,620,
220,720,
320,720,
420,520,
220,720,
320,720,
220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
620,420,
420,520,
220,720,
320,720,
420,520,
220,720,
320,720,
420,520,
220,720,
220,720,
320,720,
420,520,
220,720,
20,720,
320,720,
420,520,
220,720,
220,720,
420,520,
320,720,
420,520,
320,720,
420,620,
420,620,
220,720,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
220,720,
320,720,
420,520,
320,720,
220,720,
220,720,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
320,720,
320,720,
420,520,
220,720,
420,520,
320,720,
420,520,
320,620,
220,720,
220,720,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
620,320,
620,320,
620,320,
620,320,
520,520,
420,520,
320,720,
420,520,
420,620,
220,720,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
220,720,
320,720,
420,520,
320,720,
220,720,
320,720,
420,520,
320,720,
220,720,
420,520,
320,720,
420,520,
320,720,
120,720,
320,720,
420,520,
320,720,
320,720,
420,520,
220,720,
320,720,
420,520,
320,720,
420,520,
420,520,
320,720,
320,720,
420,520,
320,720,
220,720,
220,720,
320,720,
420,620,
220,720,
320,720,
420,520,
320,720,
420,520,
620,320,
420,520,
320,720,
420,520,
420,620,
220,720,
20,720,
320,720,
420,520,
420,520,
220,720,
320,720,
420,520,
420,520,
620,420,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
320,720,
420,520,
320,720,
220,720,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
320,720,
420,520,
320,720,
420,520,
320,720,
220,720,
320,720,
420,520,
320,720,
420,520,
620,420,
420,520,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
420,520,
320,720,
320,720,
420,520,
320,720,
320,720,
420,520,
220,720,
320,720,
420,520,
320,720,
420,520,
420,620,
220,720,
220,720,
320,720,
320,720,
420,620,
520,520,
420,520,
220,720,
320,720,
420,520,
620,320,
420,520,
320,720,
320,720,
420,520,
320,720,
420,520,
320,620,
220,720,
220,720,
420,520,
320,720,
220,720,
320,720,
420,520,
320,720,
420,520,
320,720,
220,720,
320,720,
420,520,
320,720,
220,720,
320,720,
420,520,
420,520,
320,720,
420,520,
320,720,
220,720,
220,720,
320,720,
420,520,
320,720,
220,720,
320,720,
320,720,
320,720,
320,720,
320,720,
220,720,
320,720,
320,720,
320,720,
220,720,
220,720,
420,520,
320,720,
220,720,
420,620,
220,720,
320,720,
320,720,
320,720,
320,720,
320,720,
320,720,
320,720,
320,720,
320,720,
320,720,
220,720,
320,720,
320,720,
320,720,
220,720,
320,720,
320,720,
320,720,
320,720,
220,720,
320,720,
320,720,
320,720,
320,720,
320,720,
320,720,
420,520,
420,620,
220,720,
320,720,
320,720,
320,720,
420,520,
320,720,
220,720,
320,720,
220,720,
20,720,
220,720,
