line,16809,total,0.0238686,total0,0.0390889,false,0.00748618,over,0.0238686,false0,0.0122599,over0,0.0390889,overaggr,0.0195288,overcuckoo,0.00433984,over_uai,0.075138,over_uai,0.0466081,over_avg_utai,0.075138,over_avg_utai,0.0466081,over_slid_utai,0,over_slid_utai,0,over_ai,0.0694809,over_ai,0.0105138,reward,4.18849e-11,reward,4.18849e-11,countIP,4.17938e+07,countIP0,4.24151e+07,keysum,4.08195e+07,pktSum,1.70967e+08,aggrSum,797155,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,1
line,33328,total,0.0217778,total0,0.0401145,false,0.00691949,over,0.0217778,false0,0.0127456,over0,0.0401145,overaggr,0.0175386,overcuckoo,0.00423918,over_uai,0.0705255,over_uai,0.049097,over_avg_utai,0.0663169,over_avg_utai,0.0515352,over_slid_utai,0,over_slid_utai,0,over_ai,0.0699269,over_ai,0.00924306,reward,4.18849e-11,reward,4.18849e-11,countIP,4.30726e+07,countIP0,4.38456e+07,keysum,4.21546e+07,pktSum,1.74828e+08,aggrSum,739334,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,2.00001
line,49997,total,0.0221412,total0,0.0355165,false,0.00715828,over,0.0221412,false0,0.0114825,over0,0.0355165,overaggr,0.0177008,overcuckoo,0.00444044,over_uai,0.0728966,over_uai,0.0486403,over_avg_utai,0.0777852,over_avg_utai,0.0478109,over_slid_utai,0,over_slid_utai,0,over_ai,0.0763623,over_ai,0.00701452,reward,4.18849e-11,reward,4.18849e-11,countIP,4.4046e+07,countIP0,4.46224e+07,keysum,4.30919e+07,pktSum,1.76379e+08,aggrSum,762761,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,3.00001
line,66567,total,0.0259802,total0,0.0370394,false,0.00693578,over,0.0259802,false0,0.00988821,over0,0.0370394,overaggr,0.0211519,overcuckoo,0.00482826,over_uai,0.0772051,over_uai,0.0543833,over_avg_utai,0.0903045,over_avg_utai,0.0733637,over_slid_utai,0,over_slid_utai,0,over_ai,0.0749189,over_ai,0.00971591,reward,4.18849e-11,reward,4.18849e-11,countIP,3.67699e+07,countIP0,3.71663e+07,keysum,3.58388e+07,pktSum,1.70085e+08,aggrSum,758060,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,4.00002
line,82994,total,0.0236986,total0,0.049467,false,0.00684442,over,0.0236986,false0,0.0142866,over0,0.049467,overaggr,0.0190167,overcuckoo,0.00468185,over_uai,0.0789463,over_uai,0.0551162,over_avg_utai,0.0862693,over_avg_utai,0.0581861,over_slid_utai,0,over_slid_utai,0,over_ai,0.0727987,over_ai,0.00900046,reward,4.18849e-11,reward,4.18849e-11,countIP,3.81024e+07,countIP0,3.90615e+07,keysum,3.72203e+07,pktSum,1.66094e+08,aggrSum,707809,blackkey_num,0,feedback,0,feedsumportion,0,finger0,11,finger,15,time,0,runTime,5.00003
line,99469,total,0.00426769,total0,0.043198,false,0.00115936,over,0.00426769,false0,0.0117351,over0,0.043198,overaggr,0.00388589,overcuckoo,0.000381804,over_uai,0.00533334,over_uai,0.0112303,over_avg_utai,0.00533334,over_avg_utai,0.0112303,over_slid_utai,0.0855252,over_slid_utai,0.0597093,over_ai,0.00849061,over_ai,0.00297589,reward,0,reward,0,countIP,3.60381e+07,countIP0,3.74351e+07,keysum,3.5885e+07,pktSum,1.67981e+08,aggrSum,139445,blackkey_num,726629,feedback,55,feedsumportion,0.912833,finger0,11,finger,15,time,281880,runTime,6.00003
line,116033,total,0.00379118,total0,0.0769661,false,0.00100765,over,0.00379118,false0,0.0204568,over0,0.0769661,overaggr,0.00321019,overcuckoo,0.000580993,over_uai,0.0074229,over_uai,0.0111241,over_avg_utai,0.009533,over_avg_utai,0.0110238,over_slid_utai,0.0855252,over_slid_utai,0.0597093,over_ai,0.00835741,over_ai,0.00231085,reward,0,reward,0,countIP,3.52091e+07,countIP0,3.77758e+07,keysum,3.50762e+07,pktSum,1.67046e+08,aggrSum,112601,blackkey_num,808738,feedback,55,feedsumportion,0.912833,finger0,11,finger,15,time,281880,runTime,7.00003
line,132035,total,0.00458136,total0,0.0618698,false,0.0011645,over,0.00458136,false0,0.0157262,over0,0.0618698,overaggr,0.00421378,overcuckoo,0.000367575,over_uai,0.00749657,over_uai,0.00935603,over_avg_utai,0.00763541,over_avg_utai,0.00599012,over_slid_utai,0.0855252,over_slid_utai,0.0597093,over_ai,0.00984528,over_ai,0.00276685,reward,0,reward,0,countIP,3.6193e+07,countIP0,3.8257e+07,keysum,3.6028e+07,pktSum,1.77769e+08,aggrSum,151814,blackkey_num,718193,feedback,55,feedsumportion,0.912833,finger0,11,finger,15,time,281880,runTime,8.00004
line,147803,total,0.00388146,total0,0.030534,false,0.0011923,over,0.00388146,false0,0.00937941,over0,0.030534,overaggr,0.00357663,overcuckoo,0.00030483,over_uai,0.00720328,over_uai,0.00872903,over_avg_utai,0.0064504,over_avg_utai,0.00709649,over_slid_utai,0.0855252,over_slid_utai,0.0597093,over_ai,0.00984206,over_ai,0.00190692,reward,0,reward,0,countIP,4.15872e+07,countIP0,4.26913e+07,keysum,4.14264e+07,pktSum,1.76287e+08,aggrSum,148167,blackkey_num,636479,feedback,55,feedsumportion,0.912833,finger0,11,finger,15,time,281880,runTime,9.00005
line,164058,total,0.00405353,total0,0.0355259,false,0.0011849,over,0.00405353,false0,0.0103847,over0,0.0355259,overaggr,0.00309735,overcuckoo,0.000956173,over_uai,0.00740529,over_uai,0.00942632,over_avg_utai,0.00826064,over_avg_utai,0.0122622,over_slid_utai,0.0855252,over_slid_utai,0.0597093,over_ai,0.0100934,over_ai,0.00194966,reward,0,reward,0,countIP,3.87877e+07,countIP0,4.00035e+07,keysum,3.86311e+07,pktSum,1.70787e+08,aggrSum,119654,blackkey_num,694850,feedback,55,feedsumportion,0.912833,finger0,11,finger,15,time,281880,runTime,10
