220,220,20,120,
20,220,20,120,
220,220,20,120,
20,320,20,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,20,
220,220,120,220,
220,220,120,120,
220,220,120,20,
220,220,120,220,
220,220,120,120,
220,220,120,120,
220,220,120,120,
220,220,120,120,
220,220,120,120,
220,220,120,120,
320,220,120,120,
220,220,120,120,
320,220,120,120,
120,220,120,120,
120,220,120,120,
120,220,320,120,
120,220,120,120,
120,220,120,120,
120,220,220,20,
120,220,120,220,
120,20,120,220,
120,220,120,220,
120,220,120,120,
120,220,120,120,
120,220,120,120,
120,220,120,120,
120,220,120,120,
120,220,220,120,
120,220,120,120,
120,220,120,120,
120,20,120,120,
120,120,120,120,
120,220,120,120,
220,220,120,120,
220,220,20,120,
220,220,20,120,
220,220,20,120,
220,220,20,120,
220,220,20,120,
220,20,20,120,
220,120,20,320,
220,220,20,120,
220,220,20,120,
220,220,20,120,
220,220,120,120,
220,220,20,120,
220,220,20,120,
220,420,20,120,
220,220,220,120,
220,220,120,120,
120,220,320,120,
320,220,120,120,
220,220,320,20,
120,220,120,220,
120,220,320,220,
120,220,120,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,420,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,220,220,
120,20,20,220,
120,220,120,220,
20,220,220,220,
220,220,120,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,420,20,220,
120,220,20,220,
120,220,20,120,
120,120,20,120,
120,220,20,120,
120,120,20,120,
120,120,220,120,
120,20,120,120,
120,120,20,120,
120,20,120,120,
120,220,20,120,
120,120,20,120,
120,20,20,120,
220,120,20,120,
120,120,20,120,
320,120,120,120,
120,120,120,120,
120,120,120,120,
120,120,120,120,
120,120,220,120,
120,120,120,20,
120,120,120,220,
220,220,120,220,
120,120,120,220,
120,220,120,220,
220,120,220,220,
120,220,120,220,
120,220,120,220,
120,220,120,220,
120,220,120,220,
120,220,120,220,
120,220,120,420,
120,220,120,220,
120,220,120,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,320,
120,220,20,120,
120,220,20,120,
320,220,20,220,
220,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,20,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
220,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
220,320,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
20,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
320,220,20,220,
220,420,20,220,
120,220,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,20,
120,120,20,20,
120,120,120,220,
120,120,20,20,
120,120,20,20,
120,120,20,20,
120,120,20,20,
120,120,20,20,
220,120,20,20,
120,120,20,20,
120,120,120,20,
120,120,20,20,
120,120,20,220,
120,120,20,20,
120,120,20,20,
220,220,120,20,
120,120,20,20,
120,120,20,20,
120,120,20,20,
120,120,20,20,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,220,120,
120,120,120,20,
120,120,20,120,
120,120,20,120,
220,120,20,120,
120,120,20,120,
120,120,20,120,
320,120,20,120,
220,120,120,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,20,20,320,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,20,120,120,
120,120,20,120,
120,120,20,120,
120,220,20,120,
120,20,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,220,20,120,
120,220,20,320,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,220,120,
120,220,120,120,
120,220,20,20,
120,220,20,120,
120,220,20,120,
320,220,20,120,
220,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,20,
20,220,20,120,
20,320,20,120,
220,320,220,120,
120,320,120,120,
20,320,20,120,
20,320,20,120,
20,320,20,20,
220,320,20,20,
120,320,20,20,
20,320,20,120,
120,320,20,120,
20,520,20,120,
20,320,20,120,
20,320,20,120,
120,320,20,220,
20,320,20,220,
20,320,20,220,
220,320,20,220,
120,320,20,220,
20,320,20,220,
220,320,20,220,
120,320,20,120,
20,420,20,120,
20,220,20,120,
20,220,20,120,
20,220,20,320,
20,220,20,120,
20,220,20,120,
20,220,20,120,
20,220,20,320,
120,220,120,120,
20,220,20,120,
20,220,220,120,
20,220,120,120,
20,220,20,120,
20,220,20,120,
20,220,20,120,
20,220,20,120,
20,220,20,220,
220,220,20,20,
120,220,20,20,
20,220,120,20,
20,220,20,20,
20,220,20,20,
20,220,20,20,
20,320,20,20,
20,320,20,20,
20,320,20,20,
20,320,20,20,
20,320,20,20,
20,320,20,20,
20,320,20,20,
20,320,20,20,
20,320,20,220,
20,320,120,420,
20,420,20,220,
20,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,220,120,
120,320,20,120,
120,320,20,120,
120,320,20,120,
320,320,20,120,
520,120,20,320,
320,220,20,320,
220,220,20,420,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,220,20,220,
120,20,20,220,
120,120,20,220,
120,120,20,220,
120,120,220,220,
120,120,120,220,
120,120,20,220,
120,120,20,220,
120,120,20,120,
120,120,120,320,
120,120,20,320,
120,20,20,320,
120,120,20,320,
120,120,20,320,
120,120,20,320,
120,120,20,320,
120,120,20,120,
120,120,20,120,
120,120,20,120,
320,120,20,120,
220,120,120,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,320,
120,120,20,520,
120,120,120,320,
120,120,20,120,
120,120,20,120,
120,120,20,120,
320,120,20,220,
220,120,20,220,
120,120,20,220,
120,120,20,220,
120,120,20,220,
20,220,20,220,
20,220,20,220,
20,220,20,120,
20,220,20,20,
20,220,20,120,
120,220,20,120,
20,220,20,120,
20,220,20,220,
20,220,20,120,
220,420,20,120,
120,220,220,120,
20,220,120,120,
20,220,20,120,
20,220,20,120,
20,220,20,120,
20,220,120,120,
20,220,20,120,
20,220,20,120,
20,220,20,120,
20,220,20,320,
20,220,20,120,
20,220,220,120,
20,220,120,120,
20,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,120,120,120,
120,120,20,120,
120,120,20,120,
120,120,20,220,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,20,20,120,
20,120,20,120,
20,120,20,120,
20,120,20,120,
20,120,20,120,
20,120,20,120,
20,120,20,120,
120,120,20,120,
120,120,20,120,
120,220,220,120,
120,220,120,120,
20,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,120,120,
120,220,20,120,
120,220,20,120,
120,220,20,20,
120,220,20,220,
120,220,20,120,
120,220,120,120,
120,220,20,120,
120,220,20,220,
120,220,20,120,
120,220,20,20,
120,220,20,220,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
120,220,20,20,
120,220,20,20,
120,220,20,220,
120,220,20,320,
120,220,20,120,
120,220,20,120,
120,220,20,20,
120,220,20,20,
20,220,20,20,
120,220,120,20,
320,220,20,20,
220,220,20,20,
320,220,20,20,
220,220,20,20,
120,220,20,20,
120,220,20,20,
120,220,20,20,
120,20,20,20,
120,120,20,20,
120,120,20,120,
120,120,20,120,
120,120,220,120,
120,120,120,120,
120,120,20,120,
120,120,20,120,
20,120,20,120,
120,20,20,120,
120,20,20,120,
120,220,20,120,
120,220,20,220,
120,220,120,120,
120,220,20,120,
120,220,20,120,
120,220,220,120,
220,220,120,120,
320,220,20,120,
120,220,20,120,
120,220,20,120,
320,220,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
20,120,20,120,
120,120,120,120,
120,20,20,120,
20,20,20,120,
120,20,20,120,
120,120,220,120,
120,120,120,120,
120,120,20,120,
120,320,120,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,20,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,120,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,120,20,120,
120,220,20,220,
120,320,20,120,
120,320,20,120,
120,220,20,120,
120,220,120,120,
120,220,20,120,
120,220,20,120,
120,220,20,120,
220,220,20,120,
320,220,220,120,
520,220,120,120,
520,220,20,120,
520,220,20,120,
520,220,20,120,
420,220,220,120,
320,220,120,320,
520,220,20,120,
420,220,20,120,
320,420,20,120,
220,220,20,120,
320,220,20,320,
220,220,20,120,
320,220,120,120,
220,220,320,120,
220,220,120,120,
220,220,20,120,
220,120,20,120,
220,120,20,20,
220,220,20,120,
220,220,20,120,
320,220,20,120,
220,220,20,120,
220,420,220,120,
220,220,120,120,
220,20,20,120,
220,120,20,120,
220,120,20,120,
220,120,20,120,
220,120,120,120,
220,20,20,120,
220,20,20,120,
220,20,20,120,
220,20,20,120,
220,20,20,120,
220,20,20,220,
220,20,20,120,
220,20,20,120,
220,20,20,120,
220,20,20,120,
220,20,220,120,
220,20,120,120,
220,20,20,120,
220,20,20,120,
220,20,20,120,
220,120,20,120,
220,120,20,320,
